tweet_id	labels	author	data
1962406888	worry	RoxieDaRockstar	Going to tmobile  i need a new phone this G1 is so not working for me anymore
1962407012	neutral	Nymeth	@renay Poor kitties  If there's nothing that can be done, hopefully you'll at least be able to find her a good home
1962407149	love	tarek_	@ChristinaHz no wayyy, that's too funny.  well he sure is missing out, but ever since you left, i feel i am too  when is your next visit?
1962407156	neutral	draykonis	@dysonrules don't make me smite you! and yeah @micolerose yeah it really does. No cuties for me
1962407600	sadness	jamiefishback	@TeelaJBrown i know, i was on the list, but had to miss out b/c of conflicting plans  how did it go?
1962408126	boredom	brendablue43	grumble..weather man.. don't know wtf they are talkin about.
1962408417	worry	FatsoTheWombat	is incredibly worried about Stanley...
1962408442	relief	bleedthemelody	An hour of walking in hot weather = a satisfied but hurting Nellie.  Ow, blisters.
1962408505	neutral	charl598	@Emz2009 gutted your out off hollyoaks  xx
1962408575	surprise	lepouse	ha ha...just found a new cocktail: Dances with Wenches (Cranberry Juice, Spiced Rum), sounds nice but I don't have any cranberry juice
1962408705	worry	lilmizzketa	i thnk ima cry i feel rlly bad
1962408814	neutral	FlyGirlMeMe	ok its FF soooo why isn't anyone following MEEEE??? LOL ughhhh I have some lazy a%# followers they wont even help me out
1962409059	sadness	inditapasti	watching the final episode of boys before flowers
1962409435	surprise	brizziebaby	@ashmohazel @immackmaine @its_erincharde @brando2711 hey you guys should invite me out...moody is my only friend these days
1962409646	love	RanaJ	I'm being held captive on my day of freedom.
1962410227	sadness	AbesWreck	Hey #socialmediatv ugh no way to do video&gt;blah {pouts}   (Social Media TV live &gt; http://ustre.am/2NjV)
1962410294	sadness	InternDerek	is pumped and bummed all at the same time.......
1962410357	neutral	WhatsTheT	at 1st they said yes but it looks like they scratched that plan b/c of the supply demand  @travoloso
1962410358	sadness	AmeenaS	Tonight the last night of Jay Leno!!!  am gonna cry like a baby!!
1962410509	enthusiasm	LittleMissDx	Shouldn't sit weirdly at the pc, I know Im going to hit the deck once I get up
1962410689	worry	projectdennio	is missing someone.. haayy..  http://plurk.com/p/x2avn
1962410731	neutral	savedforlater	@MischievousMel Please send me those youtube links, Erin watched most of them but I was cooking and didn't get to see the cowboys
1962410871	happiness	jeremylim	@fishieee Haha, it'll be gross by the time it comes back.    Tell you what .. we'll Yum! Vancouver some malay spot soon, or just go indian
1962410962	neutral	SamJones7	@HottSnowflake never.  smh, I don't own flats  lol
1962411200	neutral	shellykramer	@grentone Content content content .... gah! Story of my life right now - thx for reminding me. That's what I should be doing v. Tweeting
1962411327	surprise	clashley21	I dnt get to go play lasertag w/ my besties!     *old me's dead and gone*
1962411496	happiness	goolia024	@lancearmstrong I want a massage!!!
1962411704	worry	Samb555970	Bloody sunburned
1962411952	sadness	gregghart	@jclayville // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg
1962412243	neutral	ucannotreach	#twpp ..still nw in trending topics..
1962412506	surprise	Alex_Segal	@fletchernet i help represent high profile actors for their tv/film/theatre careers so get free tix.. but not for Jersey Boys..
1962412787	sadness	SunkenTreasure6	@dan87 where have you been, child? i miss you, we haven't msned in days!
1962412858	neutral	jessid33	@adellecharles Sorry.  You're in upstate NY. Does chilly weather really surprise you? FL is much better &amp; the panhandle doesn't get as hot
1962413003	worry	clarencekoh	oh no. opera 10 is not google friendly  *weeps*
1962413048	worry	goodman136	Starting to spoil my pug since her brother Max passed away on Tuesday. We miss him.
1962413094	love	Soph4Soph	@Caroljs Warren has just died.. hannah has been killed.. and I'm gutted!!! I love warren (even if he is nasty!!)
1962413434	hate	ofbondstreet	Tummy hurts  oh noes
1962413568	worry	Tinker_Ramone	@jennytornado DAMN IT! I want to see that movie sooo bad.  Don't tell me anything. hehe.
1962413697	sadness	Squwii	Sad! Casue everyone is going their seperate ways! Never going to see my friends again!
1962413861	worry	B_Style_P	@keylahtia yes I'm starting to feel the effects of humidity
1962414186	worry	larissavoigt	annoyed and overwhelmed
1962414217	sadness	amber_benson	I wish it would rain...but it won't
1962414241	sadness	McRiddlahpants	@RetroRewind dave why why why can't this happen when I'm not working and can listen?! :::whining big time:::
1962414293	sadness	HollywoodMom	@unmarketing Fun idea. But, if we saw how clothing would really look on the slouchy, would we buy? Think not.   People R buying the dream.
1962414496	sadness	ladybuggbee	Really sick
1962414584	worry	crownroyalgal49	never answer me back
1962414723	worry	corij	@Alligood So sorry to hear about the kiddo!  Hope she feels lots better now that the cast is on
1962414842	neutral	chantellmarie	@ALauderdale smh @ playing dress up! lol. I can't see the vid though... Its not working
1962415075	worry	Curlsgalore86	Potluck for danielle taking veggie tray. I will miss her
1962415296	neutral	sloantx	@CowgirlNChaps it would be so fun.  too much to do.  not enough time or money.
1962415555	surprise	Emmy_S	wow i just slept till 2pm..again... good job me
1962416038	sadness	chellseauh	Hes just not that into you
1962416051	worry	johnjaworski	@CoachDeb I'm game, too bad your leaving HI!
1962416164	hate	superbeccax	specially when you're already burneded. wore mums shoes as well, and now im all blistered. it sucks balls..
1962416385	worry	mslape	@katie84 You don't get them anymore?
1962417041	enthusiasm	Aragorn3001	off to go buy more deck sleeves and 3X3 card pages.  Man, those pages are expensive!   Stupid organizing collection.
1962417164	worry	NEEDS82	California's budget deficit (now at $24.3 billion) means big problems and lots of cuts, including 220 of our state parks
1962417316	sadness	victoria_csws	i burned my tongue!  @ workkkkkkkkkkkkkkkkk,
1962417419	surprise	throwingpunches	@batxcore did you google it too? or maybe you actually knew the answer lol ps put uo the pics already from last night  im getting anxious
1962417698	worry	ofallpieces	@KissofJudas  Lupo's is a bit far for you methinks, luv. They're an hour out of my way in Providence. I love Providence.
1962423539	neutral	ginn5j	Site of our first date - Macri's Deli - closed.  Lunching at favorite local Greek spot - The Trojan Horse - instead.
1962423727	sadness	arlenevictoria	is soooo hungry right now! Why is it not lunch time!
1962423947	sadness	kuzama	At pool in Orlando got new kicks  going to seaworld tommrow miss my best friend
1962423951	happiness	alexhsimpson	@btocher  http://bit.ly/TVERS - ever been here? the night we didnt meet  we ended up here - possibly the best pizza this side of Chicago!
1962424085	sadness	orlandojuice	Being bored is always so much more fun with a companion. Missing my bff alreadyyyy!!!!
1962424584	worry	MaryanneAllan	Yay, it's friday and boo i'm so broke i have no dosh
1962424799	relief	DeeWis	@DerrenLitten  ITV plugging the Special a lot. Have a great night all of you, will miss your tweets when you come back home
1962424959	sadness	kidfromlis	i made an okay rap mix   i couldnt have the stuff i wanted  im getting ready to leave
1962425168	sadness	Rosey22	jus skinned my knee. Wat am i 6!?!?! Hurts lyke hell tho. Its always tha little ones that hurt tha most.
1962425346	sadness	shajakkyr1	I am so sad... How come Pooch Hall from The Game has not accepted my friend request on Facebook Yet
1962425497	love	Sim_34	I just need to go to the bank
1962425547	happiness	andyflisher	3 live p2v migrates, 5 vmware vsp exams, and a magento config, a quiet weekend at party central
1962425691	happiness	amy__xx	@isacullen i want more
1962426428	neutral	LadyKira	@caseywright ~acai emails~yes tons of them..
1962426554	worry	troynathan	@onchmovement oh no your sick! I'm feeling kinda sick too  and I'm hating this overcast weather!
1962426943	worry	C_Alley	@evylove why no FF for me?
1962427201	worry	Chopstyx	@MamaGaea Sorry to hear about your dude probs, what is it that's too much?
1962427965	worry	Jersey_Boy	Gonna have to have arthroscopy to repair my knee
1962428334	worry	Nicole2112	@melissa0616 yeah - stomach bug or something. Fever, etc. Not fun.
1962428661	sadness	NikRou	I woke up an came to the realization that I can put it off as much as I want, but I need 2 drop some friends. Dammit!
1962428802	worry	TheEngTeacher	@PinkBerryGirl Aniya666 yours wasn't there
1962429047	worry	oaingram	Another interview... Please somebody hire me?! But I'm late
1962431110	worry	lomara	Sigh. My metal friends keep planning stuff on Sunday afternoons, when I'm at work. Feeling like I'm losing touch with them
1962431979	neutral	kenziekhaotic	@imalexevans He he i wish i could go to the gym
1962432013	surprise	cagmanthing	@xchikax I wish.
1962432062	sadness	Garythetwit	my life is sad..just had reminder go off on my phone to recharge toothbrush!
1962432165	sadness	JBnVFCLover786	Now I'm depressed again..ugh!!! HELP!!!
1962432267	hate	Elizabeth_Wade	Well its a good thing ''march'' wasnt very long and i didnt like it...cuz its deleted. Ugh
1962432422	surprise	KnightGrl	@DEWz_PingPong Oh, so no male strippers then?  LMAO
1962432734	worry	melissabaloney	the low point: a poor pigeon outside my building isn't capable of flying. It's just wandering up and down the sidewalk. so sad
1962432861	neutral	SarahHoughtron	@jackieamodeo weird trigger. You should definitely ask him about them on monday, dude...  shitty.
1962433488	worry	CreativityDen	@NETTUTS I can't wait that long
1962433581	sadness	jija21	@jpaola no money no honey! hehe too soon  sorry
1962433672	fun	richardwnewton	@jpl1953 - Sorry only just seen this - how strange it seems only to happen from my iPhone - perhaps it is a problem with Twitterific
1962434103	neutral	LightConceptsPR	one last stop in Chicago before going back to Miami
1962434172	sadness	lady_monet	@ShaniquaDenise You are sooo lucky. My fiance is away w/the Marine Corps...haven't even seen him yet!
1962434379	sadness	xmeganreneex	not looking forward to driving in this storm.
1962434455	surprise	sally_ann	@JermSorensen yeah. She's screwed. $3000 in new tires, new turbo, and maint, paid it off, and now she'll get almost nothing.
1962434705	sadness	xkatess	i don't like being sick when the guidance counsellor is supposed to take me + 35 other kids out of school for bowling &amp; pizza
1962434989	worry	xjettdisregardX	why did Reel big fish cover Edna's goldfish
1962435498	worry	mamm1	is putting on her &quot;suit&quot; (&amp;dont mean jeans&amp;T)&amp;Heading over 2 T-town 2 deal w/ family emergency PLEZ PRAY 4Us  BE back by 630P God willing!
1962435751	surprise	puffyman	wow their is no pancake mix
1962435801	sadness	KatieKkkk	@xnicoleex_ yeah sorry i was busy last night  ill try and go next week!
1962436364	surprise	sarahsosincere	@hank1914 Hey, that link didn't work for me
1962436691	love	davekellygalaxy	Am in the mix on the Galaxy weekend! Love(d) my Friday show! Sweet! Make the most of this one if your listening
1962436716	hate	danielknibbs	I so hate riding the bus. 1) It's a damn sauna in the summer! 2) Like could it kill the guy a few seats up to shower once a month??
1962436830	sadness	emoducks	shit back home in tallcree (rez)  now i cant see my boyfriend
1962437101	sadness	ashaazaaa	I just cried whilst watching hollyoaks  .. i need a life! lol
1962437180	worry	Pace_Collett	Somebody accidentely sleep for 3 hours instead of 2 and now I can't hang out  WORK BLOWS! sorry @andrew_jones20 and @schmidtfaced
1962437552	neutral	Elfir	Transition time is over; tonight I work night shift. I woke up at 1330.
1962438708	worry	meg_la_mania	@Twisted_Jo my mask is non-existent at the mo  Charis didn't send me one &amp; I haven't been bothered to make one! I'm wearing boy clothes!
1962438716	love	mlo4a	http://bit.ly/6Jo0v  HOW GENIUS!! He looks  good in bret, LOV HIM WHY cancelled concert in france i was ready men
1962439030	sadness	philcanty	@itsonlytuesday I would if I wasn't working today.
1962439074	worry	tonyfan14	That poor goose.
1962439166	happiness	alltimeemma	@tashababyyy i'm getting them this weekend. aw, i really want you to!
1962441227	love	tacoman667	@cocoacast I need to move to NY, SanFran, or Seattle to get worth-a-crap internet speeds
